doc_date,source,wheel,tp_num,rec_num,sample_id,osg_num,fm_u,fm_corr,ext_err,int_err,doc_co2_yield,doc_co2_recombust,total_umols_co2,ug_C_recomb,doc_num,wheel_id,blank_sdev,blank_ave,blank_err,num,error_multiplier,comments,c1blank_fm,c1blank_fmerr,blank_fm,blank_fm_err,umols_samp,t_umols,doc_rx_samp_dil,doc_rx_empty,doc_rx_samp,doc_dil_factor,doc_delta_c13,doc_comments,mg_dissolved,exp_mg_C,yield,flag
6/12/2009 11:09:26:163,ams_results,B605,117553,64052,KHP DOC blank,81054,0.01896304990840245,0.0174004757367045,0.000678624486554178,0.0005069915873374071,112.1777877807617,,112177.7877807617,,138,B605,8.44533958549245E-16,1.8875E-15,2.87729528069357E-17,15,,,,,,,,,1366.16,524.23,1366.16,1,-28.63699913024902,,,0.221135,60.93,1
6/30/2009 10:03:10:117,ams_results,H448,118419,52092,OXII crystals (OXII05),81535,1.316848880091296,1.3172493746129,0.00683036648416847,0.00367652700372119,91.48969268798828,,91489.69268798828,,143,H448,8.90097279546709E-16,1.78270625E-15,4.16393646935113E-17,32,,,,,,,,,1355,524.23,1355,1,-17.92399978637695,,,0.1128056,97.41,
7/2/2009 10:12:23:54,ams_results,H448,118387,52092,OXII crystals (OXII05),81536,1.304441653552534,1.30482421251614,0.00328881611666149,0.00308408273751024,70.28755187988281,,70287.55187988281,,145,H448,8.90097279546709E-16,1.78270625E-15,4.16393646935113E-17,32,,,,,,,,,1350,524.23,1350,1,-18.03700065612793,,,0.117625,71.77,1
7/7/2009 10:16:03:5,ams_results,H448,118418,64052,KHP DOC blank,81537,0.02663053351671028,0.0251659225763977,0.000379358078681251,0.000414309529196275,128.0993957519531,,128099.3957519531,,146,H448,8.90097279546709E-16,1.78270625E-15,4.16393646935113E-17,32,,,,,,,,,1350,523.24,1350,1,-28.38199996948242,,,0.1554888,98.95,
7/13/2009 10:16:58:537,ams_results,B613,119347,52092,OXII crystals (OXII05),82139,1.326999670353329,1.32741590662954,0.00414643216783098,0.00433011958083273,114.852165222168,,114852.165222168,,147,B613,5.43518654208416E-16,1.78728571428571E-15,2.35146529067731E-17,14,,,,,,,,,536.22,267.22,536.22,1,-17.95999908447266,,,0.1440558,95.76,
7/14/2009 10:22:41:017,ams_results,B613,119346,52092,OXII crystals (OXII05),82140,1.337587220852745,1.33801880158457,0.00560164439847449,0.00420124377494671,108.1845245361328,,108184.5245361328,,148,B613,5.43518654208416E-16,1.78728571428571E-15,2.35146529067731E-17,14,,,,,,,,,536,267.22,536,1,-18.43000030517578,,,0.13723411,94.69,
7/15/2009 10:26:07:517,ams_results,B613,119344,64052,KHP DOC blank,82141,0.01928668496842312,0.0178076628596941,0.000323715748002583,0.000548146864934604,72.58509826660156,,72585.09826660156,,149,B613,5.43518654208416E-16,1.78728571428571E-15,2.35146529067731E-17,14,,,,,,,,,526,267.22,526,1,-28.95599937438965,,,0.1594995,54.66,1
7/24/2009 10:30:15:997,ams_results,B613,119345,64052,KHP DOC blank,82142,0.01090406913956367,0.00941289817010227,0.000501610402728374,0.000354811546131131,73.92071533203125,,73920.71533203125,,151,B613,5.43518654208416E-16,1.78728571428571E-15,2.35146529067731E-17,14,,,,,,,,,526,267.22,526,1,-26.49200057983398,yellow material,,0.1115085,79.62,
8/3/2009 16:09:23:34,ams_results,B613,119300,52092,OXII crystals (OXII05),82143,1.303947185200541,1.30433001168709,0.00341557938299005,0.00453731110208222,135.1152496337891,,135115.2496337891,,155,B613,5.43518654208416E-16,1.78728571428571E-15,2.35146529067731E-17,14,,,,,,,,,1356,542,1356,1,-18.20199966430664,,,0.16863675,96.23,
8/4/2009 16:12:07:937,ams_results,B613,119299,52092,OXII crystals (OXII05),82144,1.293781184440626,1.29414927742036,0.00533924627705703,0.00405641934982442,132.4506225585938,,132450.6225585938,,156,B613,5.43518654208416E-16,1.78728571428571E-15,2.35146529067731E-17,14,,,,,,,,,1338.6,542,1338.6,1,-18.69700050354004,,,0.1612053,98.69,
8/21/2009 15:07:34:777,ams_results,H457,120004,52092,OXII crystals (OXII05),82625,1.315866086811372,1.31619898963931,0.00413283637370018,0.00470769995767971,87.74556732177734,,87745.56732177734,,168,H457,5.78997146487809E-16,1.48746923076923E-15,1.88953507553104E-17,13,1.28614665877874,,,,,,,,1330.91,542,1330.91,1,-17.73600006103516,,,0.1162355,90.67,
8/30/2009 17:44:48:167,ams_results,H459,120268,52092,OXII crystals (OXII05),82935,1.330642768587349,1.33094011412951,0.0057627228734639,0.00410543454600608,97.25534057617188,,97255.34057617188,,173,H459,2.48568549075991E-16,1.26132307692308E-15,1.47153549640877E-17,13,,,,,,,,,1332.6,542,1332.6,1,-18.13500022888184,,,0.11871265,98.4,
9/2/2009 19:46:20:033,ams_results,B619,120460,63051,EDTA DOC background,83177,0.01081954931514172,0.009664184573597089,0.000565671092123002,0.000303852300638695,54.45297622680664,,54452.97622680664,,179,B619,3.5728227275397E-16,1.38513333333333E-15,1.6398388745531E-17,12,,,,,,,,,1341.3,542,1331.33,1.012631058692932,-34.53400039672852,,,0.4096848,15.96,1
9/16/2009 15:40:28:04,ams_results,H462,121119,53212,OXII Jar 5 DOC std,83636,1.321795905959069,1.32212374264539,0.00334686242476753,0.00463238035428426,117.6103744506836,,117610.3744506836,,194,H462,3.2760461550864E-16,1.43409230769231E-15,1.61620203330828E-17,13,1.11678116466857,,,,,,,,1310.5,542,1310.5,1,-17.85300064086914,,,0.14920065,94.68,
9/22/2009 10:50:21:157,ams_results,H464,121544,63051,EDTA DOC background,84035,0.01409044623145848,0.0128300658499942,0.000289209115798988,0.000373577168909904,40.94108200073242,,40941.08200073242,,202,H464,3.29660507073933E-16,1.51569166666667E-15,1.7700322417597E-17,12,,,,,,,,,1342.25,542,1342.25,1,-34.33100128173828,,,0.409767,12,1
9/29/2009 11:43:26:383,ams_results,A666,122335,53212,OXII Jar 5 DOC std,84547,1.319496833866787,1.32001991103405,0.00482430033231551,0.00410474723696753,110.0038375854492,,110003.8375854492,,209,A666,6.98674101423546E-16,2.30533333333333E-15,2.34014933901504E-17,9,,,,,,,,,550.24,267.22,550.24,1,-18.01499938964844,,,0.137196,96.3,
10/6/2009 09:05:00:557,ams_results,B626,121994,63051,EDTA DOC background,84313,0.008165460229721437,0.00654301478399931,0.000342889339692278,0.000214638294591992,35.79129791259766,36.5,35791.29791259766,438.5,215,B626,3.8080065173741E-16,1.93922727272727E-15,2.96693812984443E-17,22,1.11816995301525,,,,,,,,551.95,275.6,551.95,1,-34.69400024414063,,,0.377298,11.39,1
10/13/2009 14:22:39:763,ams_results,A666,122370,53212,OXII Jar 5 DOC std,84548,1.329724320000303,1.33026652417877,0.00426987863383795,0.00415954514561083,86.44521331787109,,86445.21331787109,,223,A666,6.98674101423546E-16,2.30533333333333E-15,2.34014933901504E-17,9,,,,,,,,,1310.96,539.7,1310.96,1,-17.44400024414063,,,0.102897,100.91,
